Jurisdiction,Year,Flow,Total_price_sector_2019USD
"Venezuela, RB",2016,ABFLOW030,0.0
"Venezuela, RB",2016,ABFLOW032,0.0
"Venezuela, RB",2016,ABFLOW033,0.0
"Venezuela, RB",2016,ABFLOW034,0.0
"Venezuela, RB",2016,ABFLOW035,0.0
"Venezuela, RB",2016,ABFLOW036,0.0
"Venezuela, RB",2016,ABFLOW037,0.0
"Venezuela, RB",2016,ABFLOW038,0.0
"Venezuela, RB",2016,ABFLOW039,0.0
"Venezuela, RB",2016,ABFLOW040,0.0
"Venezuela, RB",2017,ABFLOW001,0.0
"Venezuela, RB",2017,ABFLOW002,0.0
"Venezuela, RB",2017,ABFLOW003,0.0
"Venezuela, RB",2017,ABFLOW004,0.0
"Venezuela, RB",2017,ABFLOW005,0.0
"Venezuela, RB",2017,ABFLOW011,0.0
"Venezuela, RB",2017,ABFLOW012,0.0
"Venezuela, RB",2017,ABFLOW013,0.0
"Venezuela, RB",2017,ABFLOW014,0.0
"Venezuela, RB",2017,ABFLOW016,0.0
"Venezuela, RB",2017,ABFLOW017,0.0
"Venezuela, RB",2017,ABFLOW018,0.0
"Venezuela, RB",2017,ABFLOW019,0.0
"Venezuela, RB",2017,ABFLOW020,0.0
"Venezuela, RB",2017,ABFLOW021,0.0
"Venezuela, RB",2017,ABFLOW022,0.0
"Venezuela, RB",2017,ABFLOW023,0.0
"Venezuela, RB",2017,ABFLOW024,0.0
"Venezuela, RB",2017,ABFLOW025,0.0
"Venezuela, RB",2017,ABFLOW026,0.0
"Venezuela, RB",2017,ABFLOW027,0.0
"Venezuela, RB",2017,ABFLOW028,0.0
"Venezuela, RB",2017,ABFLOW029,0.0
"Venezuela, RB",2017,ABFLOW030,0.0
"Venezuela, RB",2017,ABFLOW032,0.0
"Venezuela, RB",2017,ABFLOW033,0.0
"Venezuela, RB",2017,ABFLOW034,0.0
"Venezuela, RB",2017,ABFLOW035,0.0
"Venezuela, RB",2017,ABFLOW036,0.0
"Venezuela, RB",2017,ABFLOW037,0.0
"Venezuela, RB",2017,ABFLOW038,0.0
"Venezuela, RB",2017,ABFLOW039,0.0
"Venezuela, RB",2017,ABFLOW040,0.0
Vietnam,1989,ABFLOW001,0.0
Vietnam,1989,ABFLOW002,0.0
Vietnam,1989,ABFLOW003,0.0
Vietnam,1989,ABFLOW004,0.0
Vietnam,1989,ABFLOW005,0.0
Vietnam,1989,ABFLOW011,0.0
Vietnam,1989,ABFLOW012,0.0
Vietnam,1989,ABFLOW013,0.0
Vietnam,1989,ABFLOW014,0.0
Vietnam,1989,ABFLOW016,0.0
Vietnam,1989,ABFLOW017,0.0
Vietnam,1989,ABFLOW018,0.0
Vietnam,1989,ABFLOW019,0.0
Vietnam,1989,ABFLOW020,0.0
Vietnam,1989,ABFLOW021,0.0
Vietnam,1989,ABFLOW022,0.0
Vietnam,1989,ABFLOW023,0.0
Vietnam,1989,ABFLOW024,0.0
Vietnam,1989,ABFLOW025,0.0
Vietnam,1989,ABFLOW026,0.0
Vietnam,1989,ABFLOW027,0.0
Vietnam,1989,ABFLOW028,0.0
Vietnam,1989,ABFLOW029,0.0
Vietnam,1989,ABFLOW030,0.0
Vietnam,1989,ABFLOW032,0.0
Vietnam,1989,ABFLOW033,0.0
Vietnam,1989,ABFLOW034,0.0
Vietnam,1989,ABFLOW035,0.0
Vietnam,1989,ABFLOW036,0.0
Vietnam,1989,ABFLOW037,0.0
Vietnam,1989,ABFLOW038,0.0
Vietnam,1989,ABFLOW039,0.0
Vietnam,1989,ABFLOW040,0.0
Vietnam,1990,ABFLOW001,0.0
Vietnam,1990,ABFLOW002,0.0
Vietnam,1990,ABFLOW003,0.0
Vietnam,1990,ABFLOW004,0.0
Vietnam,1990,ABFLOW005,0.0
Vietnam,1990,ABFLOW011,0.0
Vietnam,1990,ABFLOW012,0.0
Vietnam,1990,ABFLOW013,0.0
Vietnam,1990,ABFLOW014,0.0
Vietnam,1990,ABFLOW016,0.0
Vietnam,1990,ABFLOW017,0.0
Vietnam,1990,ABFLOW018,0.0
Vietnam,1990,ABFLOW019,0.0
Vietnam,1990,ABFLOW020,0.0
Vietnam,1990,ABFLOW021,0.0
Vietnam,1990,ABFLOW022,0.0
Vietnam,1990,ABFLOW023,0.0
Vietnam,1990,ABFLOW024,0.0
Vietnam,1990,ABFLOW025,0.0
Vietnam,1990,ABFLOW026,0.0
Vietnam,1990,ABFLOW027,0.0
Vietnam,1990,ABFLOW028,0.0
Vietnam,1990,ABFLOW029,0.0
Vietnam,1990,ABFLOW030,0.0
Vietnam,1990,ABFLOW032,0.0
Vietnam,1990,ABFLOW033,0.0
Vietnam,1990,ABFLOW034,0.0
Vietnam,1990,ABFLOW035,0.0
Vietnam,1990,ABFLOW036,0.0
Vietnam,1990,ABFLOW037,0.0
Vietnam,1990,ABFLOW038,0.0
Vietnam,1990,ABFLOW039,0.0
Vietnam,1990,ABFLOW040,0.0
Vietnam,1991,ABFLOW001,0.0
Vietnam,1991,ABFLOW002,0.0
Vietnam,1991,ABFLOW003,0.0
Vietnam,1991,ABFLOW004,0.0
Vietnam,1991,ABFLOW005,0.0
Vietnam,1991,ABFLOW011,0.0
Vietnam,1991,ABFLOW012,0.0
Vietnam,1991,ABFLOW013,0.0
Vietnam,1991,ABFLOW014,0.0
Vietnam,1991,ABFLOW016,0.0
Vietnam,1991,ABFLOW017,0.0
Vietnam,1991,ABFLOW018,0.0
Vietnam,1991,ABFLOW019,0.0
Vietnam,1991,ABFLOW020,0.0
Vietnam,1991,ABFLOW021,0.0
Vietnam,1991,ABFLOW022,0.0
Vietnam,1991,ABFLOW023,0.0
Vietnam,1991,ABFLOW024,0.0
Vietnam,1991,ABFLOW025,0.0
Vietnam,1991,ABFLOW026,0.0
Vietnam,1991,ABFLOW027,0.0
Vietnam,1991,ABFLOW028,0.0
Vietnam,1991,ABFLOW029,0.0
Vietnam,1991,ABFLOW030,0.0
Vietnam,1991,ABFLOW032,0.0
Vietnam,1991,ABFLOW033,0.0
Vietnam,1991,ABFLOW034,0.0
Vietnam,1991,ABFLOW035,0.0
Vietnam,1991,ABFLOW036,0.0
Vietnam,1991,ABFLOW037,0.0
Vietnam,1991,ABFLOW038,0.0
Vietnam,1991,ABFLOW039,0.0
Vietnam,1991,ABFLOW040,0.0
Vietnam,1992,ABFLOW001,0.0
Vietnam,1992,ABFLOW002,0.0
Vietnam,1992,ABFLOW003,0.0
Vietnam,1992,ABFLOW004,0.0
Vietnam,1992,ABFLOW005,0.0
Vietnam,1992,ABFLOW011,0.0
Vietnam,1992,ABFLOW012,0.0
Vietnam,1992,ABFLOW013,0.0
Vietnam,1992,ABFLOW014,0.0
Vietnam,1992,ABFLOW016,0.0
Vietnam,1992,ABFLOW017,0.0
Vietnam,1992,ABFLOW018,0.0
Vietnam,1992,ABFLOW019,0.0
Vietnam,1992,ABFLOW020,0.0
Vietnam,1992,ABFLOW021,0.0
Vietnam,1992,ABFLOW022,0.0
Vietnam,1992,ABFLOW023,0.0
Vietnam,1992,ABFLOW024,0.0
Vietnam,1992,ABFLOW025,0.0
Vietnam,1992,ABFLOW026,0.0
Vietnam,1992,ABFLOW027,0.0
Vietnam,1992,ABFLOW028,0.0
Vietnam,1992,ABFLOW029,0.0
Vietnam,1992,ABFLOW030,0.0
Vietnam,1992,ABFLOW032,0.0
Vietnam,1992,ABFLOW033,0.0
Vietnam,1992,ABFLOW034,0.0
Vietnam,1992,ABFLOW035,0.0
Vietnam,1992,ABFLOW036,0.0
Vietnam,1992,ABFLOW037,0.0
Vietnam,1992,ABFLOW038,0.0
Vietnam,1992,ABFLOW039,0.0
Vietnam,1992,ABFLOW040,0.0
Vietnam,1993,ABFLOW001,0.0
Vietnam,1993,ABFLOW002,0.0
Vietnam,1993,ABFLOW003,0.0
Vietnam,1993,ABFLOW004,0.0
Vietnam,1993,ABFLOW005,0.0
Vietnam,1993,ABFLOW011,0.0
Vietnam,1993,ABFLOW012,0.0
Vietnam,1993,ABFLOW013,0.0
Vietnam,1993,ABFLOW014,0.0
Vietnam,1993,ABFLOW016,0.0
Vietnam,1993,ABFLOW017,0.0
Vietnam,1993,ABFLOW018,0.0
Vietnam,1993,ABFLOW019,0.0
Vietnam,1993,ABFLOW020,0.0
Vietnam,1993,ABFLOW021,0.0
Vietnam,1993,ABFLOW022,0.0
Vietnam,1993,ABFLOW023,0.0
Vietnam,1993,ABFLOW024,0.0
Vietnam,1993,ABFLOW025,0.0
Vietnam,1993,ABFLOW026,0.0
Vietnam,1993,ABFLOW027,0.0
Vietnam,1993,ABFLOW028,0.0
Vietnam,1993,ABFLOW029,0.0
Vietnam,1993,ABFLOW030,0.0
Vietnam,1993,ABFLOW032,0.0
Vietnam,1993,ABFLOW033,0.0
Vietnam,1993,ABFLOW034,0.0
Vietnam,1993,ABFLOW035,0.0
Vietnam,1993,ABFLOW036,0.0
Vietnam,1993,ABFLOW037,0.0
Vietnam,1993,ABFLOW038,0.0
Vietnam,1993,ABFLOW039,0.0
Vietnam,1993,ABFLOW040,0.0
Vietnam,1994,ABFLOW001,0.0
Vietnam,1994,ABFLOW002,0.0
Vietnam,1994,ABFLOW003,0.0
Vietnam,1994,ABFLOW004,0.0
Vietnam,1994,ABFLOW005,0.0
Vietnam,1994,ABFLOW011,0.0
Vietnam,1994,ABFLOW012,0.0
Vietnam,1994,ABFLOW013,0.0
Vietnam,1994,ABFLOW014,0.0
Vietnam,1994,ABFLOW016,0.0
Vietnam,1994,ABFLOW017,0.0
Vietnam,1994,ABFLOW018,0.0
Vietnam,1994,ABFLOW019,0.0
Vietnam,1994,ABFLOW020,0.0
Vietnam,1994,ABFLOW021,0.0
Vietnam,1994,ABFLOW022,0.0
Vietnam,1994,ABFLOW023,0.0
Vietnam,1994,ABFLOW024,0.0
Vietnam,1994,ABFLOW025,0.0
Vietnam,1994,ABFLOW026,0.0
Vietnam,1994,ABFLOW027,0.0
Vietnam,1994,ABFLOW028,0.0
Vietnam,1994,ABFLOW029,0.0
Vietnam,1994,ABFLOW030,0.0
Vietnam,1994,ABFLOW032,0.0
Vietnam,1994,ABFLOW033,0.0
Vietnam,1994,ABFLOW034,0.0
Vietnam,1994,ABFLOW035,0.0
Vietnam,1994,ABFLOW036,0.0
Vietnam,1994,ABFLOW037,0.0
Vietnam,1994,ABFLOW038,0.0
Vietnam,1994,ABFLOW039,0.0
Vietnam,1994,ABFLOW040,0.0
Vietnam,1995,ABFLOW001,0.0
Vietnam,1995,ABFLOW002,0.0
Vietnam,1995,ABFLOW003,0.0
Vietnam,1995,ABFLOW004,0.0
Vietnam,1995,ABFLOW005,0.0
Vietnam,1995,ABFLOW011,0.0
Vietnam,1995,ABFLOW012,0.0
Vietnam,1995,ABFLOW013,0.0
Vietnam,1995,ABFLOW014,0.0
Vietnam,1995,ABFLOW016,0.0
Vietnam,1995,ABFLOW017,0.0
Vietnam,1995,ABFLOW018,0.0
Vietnam,1995,ABFLOW019,0.0
Vietnam,1995,ABFLOW020,0.0
Vietnam,1995,ABFLOW021,0.0
Vietnam,1995,ABFLOW022,0.0
Vietnam,1995,ABFLOW023,0.0
Vietnam,1995,ABFLOW024,0.0
Vietnam,1995,ABFLOW025,0.0
Vietnam,1995,ABFLOW026,0.0
Vietnam,1995,ABFLOW027,0.0
Vietnam,1995,ABFLOW028,0.0
Vietnam,1995,ABFLOW029,0.0
Vietnam,1995,ABFLOW030,0.0
Vietnam,1995,ABFLOW032,0.0
Vietnam,1995,ABFLOW033,0.0
Vietnam,1995,ABFLOW034,0.0
Vietnam,1995,ABFLOW035,0.0
Vietnam,1995,ABFLOW036,0.0
Vietnam,1995,ABFLOW037,0.0
Vietnam,1995,ABFLOW038,0.0
Vietnam,1995,ABFLOW039,0.0
Vietnam,1995,ABFLOW040,0.0
Vietnam,1996,ABFLOW001,0.0
Vietnam,1996,ABFLOW002,0.0
Vietnam,1996,ABFLOW003,0.0
Vietnam,1996,ABFLOW004,0.0
Vietnam,1996,ABFLOW005,0.0
Vietnam,1996,ABFLOW011,0.0
Vietnam,1996,ABFLOW012,0.0
Vietnam,1996,ABFLOW013,0.0
Vietnam,1996,ABFLOW014,0.0
Vietnam,1996,ABFLOW016,0.0
Vietnam,1996,ABFLOW017,0.0
Vietnam,1996,ABFLOW018,0.0
Vietnam,1996,ABFLOW019,0.0
Vietnam,1996,ABFLOW020,0.0
Vietnam,1996,ABFLOW021,0.0
Vietnam,1996,ABFLOW022,0.0
Vietnam,1996,ABFLOW023,0.0
Vietnam,1996,ABFLOW024,0.0
Vietnam,1996,ABFLOW025,0.0
Vietnam,1996,ABFLOW026,0.0
Vietnam,1996,ABFLOW027,0.0
Vietnam,1996,ABFLOW028,0.0
Vietnam,1996,ABFLOW029,0.0
Vietnam,1996,ABFLOW030,0.0
Vietnam,1996,ABFLOW032,0.0
Vietnam,1996,ABFLOW033,0.0
Vietnam,1996,ABFLOW034,0.0
Vietnam,1996,ABFLOW035,0.0
Vietnam,1996,ABFLOW036,0.0
Vietnam,1996,ABFLOW037,0.0
Vietnam,1996,ABFLOW038,0.0
Vietnam,1996,ABFLOW039,0.0
Vietnam,1996,ABFLOW040,0.0
Vietnam,1997,ABFLOW001,0.0
Vietnam,1997,ABFLOW002,0.0
Vietnam,1997,ABFLOW003,0.0
Vietnam,1997,ABFLOW004,0.0
Vietnam,1997,ABFLOW005,0.0
Vietnam,1997,ABFLOW011,0.0
Vietnam,1997,ABFLOW012,0.0
Vietnam,1997,ABFLOW013,0.0
Vietnam,1997,ABFLOW014,0.0
Vietnam,1997,ABFLOW016,0.0
Vietnam,1997,ABFLOW017,0.0
Vietnam,1997,ABFLOW018,0.0
Vietnam,1997,ABFLOW019,0.0
Vietnam,1997,ABFLOW020,0.0
Vietnam,1997,ABFLOW021,0.0
Vietnam,1997,ABFLOW022,0.0
Vietnam,1997,ABFLOW023,0.0
Vietnam,1997,ABFLOW024,0.0
Vietnam,1997,ABFLOW025,0.0
Vietnam,1997,ABFLOW026,0.0
Vietnam,1997,ABFLOW027,0.0
Vietnam,1997,ABFLOW028,0.0
Vietnam,1997,ABFLOW029,0.0
Vietnam,1997,ABFLOW030,0.0
Vietnam,1997,ABFLOW032,0.0
Vietnam,1997,ABFLOW033,0.0
Vietnam,1997,ABFLOW034,0.0
Vietnam,1997,ABFLOW035,0.0
Vietnam,1997,ABFLOW036,0.0
Vietnam,1997,ABFLOW037,0.0
Vietnam,1997,ABFLOW038,0.0
Vietnam,1997,ABFLOW039,0.0
Vietnam,1997,ABFLOW040,0.0
Vietnam,1998,ABFLOW001,0.0
Vietnam,1998,ABFLOW002,0.0
Vietnam,1998,ABFLOW003,0.0
Vietnam,1998,ABFLOW004,0.0
Vietnam,1998,ABFLOW005,0.0
Vietnam,1998,ABFLOW011,0.0
Vietnam,1998,ABFLOW012,0.0
Vietnam,1998,ABFLOW013,0.0
Vietnam,1998,ABFLOW014,0.0
Vietnam,1998,ABFLOW016,0.0
Vietnam,1998,ABFLOW017,0.0
Vietnam,1998,ABFLOW018,0.0
Vietnam,1998,ABFLOW019,0.0
Vietnam,1998,ABFLOW020,0.0
Vietnam,1998,ABFLOW021,0.0
Vietnam,1998,ABFLOW022,0.0
Vietnam,1998,ABFLOW023,0.0
Vietnam,1998,ABFLOW024,0.0
Vietnam,1998,ABFLOW025,0.0
Vietnam,1998,ABFLOW026,0.0
Vietnam,1998,ABFLOW027,0.0
Vietnam,1998,ABFLOW028,0.0
Vietnam,1998,ABFLOW029,0.0
Vietnam,1998,ABFLOW030,0.0
Vietnam,1998,ABFLOW032,0.0
Vietnam,1998,ABFLOW033,0.0
Vietnam,1998,ABFLOW034,0.0
Vietnam,1998,ABFLOW035,0.0
Vietnam,1998,ABFLOW036,0.0
Vietnam,1998,ABFLOW037,0.0
Vietnam,1998,ABFLOW038,0.0
Vietnam,1998,ABFLOW039,0.0
Vietnam,1998,ABFLOW040,0.0
Vietnam,1999,ABFLOW001,0.0
Vietnam,1999,ABFLOW002,0.0
Vietnam,1999,ABFLOW003,0.0
Vietnam,1999,ABFLOW004,0.0
Vietnam,1999,ABFLOW005,0.0
Vietnam,1999,ABFLOW011,0.0
Vietnam,1999,ABFLOW012,0.0
Vietnam,1999,ABFLOW013,0.0
Vietnam,1999,ABFLOW014,0.0
Vietnam,1999,ABFLOW016,0.0
Vietnam,1999,ABFLOW017,0.0
Vietnam,1999,ABFLOW018,0.0
Vietnam,1999,ABFLOW019,0.0
Vietnam,1999,ABFLOW020,0.0
Vietnam,1999,ABFLOW021,0.0
Vietnam,1999,ABFLOW022,0.0
Vietnam,1999,ABFLOW023,0.0
Vietnam,1999,ABFLOW024,0.0
Vietnam,1999,ABFLOW025,0.0
Vietnam,1999,ABFLOW026,0.0
Vietnam,1999,ABFLOW027,0.0
Vietnam,1999,ABFLOW028,0.0
Vietnam,1999,ABFLOW029,0.0
Vietnam,1999,ABFLOW030,0.0
Vietnam,1999,ABFLOW032,0.0
Vietnam,1999,ABFLOW033,0.0
Vietnam,1999,ABFLOW034,0.0
Vietnam,1999,ABFLOW035,0.0
Vietnam,1999,ABFLOW036,0.0
Vietnam,1999,ABFLOW037,0.0
Vietnam,1999,ABFLOW038,0.0
Vietnam,1999,ABFLOW039,0.0
Vietnam,1999,ABFLOW040,0.0
Vietnam,2000,ABFLOW001,0.0
Vietnam,2000,ABFLOW002,0.0
Vietnam,2000,ABFLOW003,0.0
Vietnam,2000,ABFLOW004,0.0
Vietnam,2000,ABFLOW005,0.0
Vietnam,2000,ABFLOW011,0.0
Vietnam,2000,ABFLOW012,0.0
Vietnam,2000,ABFLOW013,0.0
Vietnam,2000,ABFLOW014,0.0
Vietnam,2000,ABFLOW016,0.0
Vietnam,2000,ABFLOW017,0.0
Vietnam,2000,ABFLOW018,0.0
Vietnam,2000,ABFLOW019,0.0
Vietnam,2000,ABFLOW020,0.0
Vietnam,2000,ABFLOW021,0.0
Vietnam,2000,ABFLOW022,0.0
Vietnam,2000,ABFLOW023,0.0
Vietnam,2000,ABFLOW024,0.0
Vietnam,2000,ABFLOW025,0.0
Vietnam,2000,ABFLOW026,0.0
Vietnam,2000,ABFLOW027,0.0
Vietnam,2000,ABFLOW028,0.0
Vietnam,2000,ABFLOW029,0.0
Vietnam,2000,ABFLOW030,0.0
Vietnam,2000,ABFLOW032,0.0
Vietnam,2000,ABFLOW033,0.0
Vietnam,2000,ABFLOW034,0.0
Vietnam,2000,ABFLOW035,0.0
Vietnam,2000,ABFLOW036,0.0
Vietnam,2000,ABFLOW037,0.0
Vietnam,2000,ABFLOW038,0.0
Vietnam,2000,ABFLOW039,0.0
Vietnam,2000,ABFLOW040,0.0
Vietnam,2001,ABFLOW001,0.0
Vietnam,2001,ABFLOW002,0.0
Vietnam,2001,ABFLOW003,0.0
Vietnam,2001,ABFLOW004,0.0
Vietnam,2001,ABFLOW005,0.0
Vietnam,2001,ABFLOW011,0.0
Vietnam,2001,ABFLOW012,0.0
Vietnam,2001,ABFLOW013,0.0
Vietnam,2001,ABFLOW014,0.0
Vietnam,2001,ABFLOW016,0.0
Vietnam,2001,ABFLOW017,0.0
Vietnam,2001,ABFLOW018,0.0
Vietnam,2001,ABFLOW019,0.0
Vietnam,2001,ABFLOW020,0.0
Vietnam,2001,ABFLOW021,0.0
Vietnam,2001,ABFLOW022,0.0
Vietnam,2001,ABFLOW023,0.0
Vietnam,2001,ABFLOW024,0.0
Vietnam,2001,ABFLOW025,0.0
Vietnam,2001,ABFLOW026,0.0
Vietnam,2001,ABFLOW027,0.0
Vietnam,2001,ABFLOW028,0.0
Vietnam,2001,ABFLOW029,0.0
Vietnam,2001,ABFLOW030,0.0
Vietnam,2001,ABFLOW032,0.0
Vietnam,2001,ABFLOW033,0.0
Vietnam,2001,ABFLOW034,0.0
Vietnam,2001,ABFLOW035,0.0
Vietnam,2001,ABFLOW036,0.0
Vietnam,2001,ABFLOW037,0.0
Vietnam,2001,ABFLOW038,0.0
Vietnam,2001,ABFLOW039,0.0
Vietnam,2001,ABFLOW040,0.0
Vietnam,2002,ABFLOW001,0.0
Vietnam,2002,ABFLOW002,0.0
Vietnam,2002,ABFLOW003,0.0
Vietnam,2002,ABFLOW004,0.0
Vietnam,2002,ABFLOW005,0.0
Vietnam,2002,ABFLOW011,0.0
Vietnam,2002,ABFLOW012,0.0
Vietnam,2002,ABFLOW013,0.0
Vietnam,2002,ABFLOW014,0.0
Vietnam,2002,ABFLOW016,0.0
Vietnam,2002,ABFLOW017,0.0
Vietnam,2002,ABFLOW018,0.0
Vietnam,2002,ABFLOW019,0.0
Vietnam,2002,ABFLOW020,0.0
Vietnam,2002,ABFLOW021,0.0
Vietnam,2002,ABFLOW022,0.0
Vietnam,2002,ABFLOW023,0.0
Vietnam,2002,ABFLOW024,0.0
Vietnam,2002,ABFLOW025,0.0
Vietnam,2002,ABFLOW026,0.0
Vietnam,2002,ABFLOW027,0.0
Vietnam,2002,ABFLOW028,0.0
Vietnam,2002,ABFLOW029,0.0
Vietnam,2002,ABFLOW030,0.0
Vietnam,2002,ABFLOW032,0.0
Vietnam,2002,ABFLOW033,0.0
Vietnam,2002,ABFLOW034,0.0
Vietnam,2002,ABFLOW035,0.0
Vietnam,2002,ABFLOW036,0.0
Vietnam,2002,ABFLOW037,0.0
Vietnam,2002,ABFLOW038,0.0
Vietnam,2002,ABFLOW039,0.0
Vietnam,2002,ABFLOW040,0.0
Vietnam,2003,ABFLOW001,0.0
Vietnam,2003,ABFLOW002,0.0
Vietnam,2003,ABFLOW003,0.0
Vietnam,2003,ABFLOW004,0.0
Vietnam,2003,ABFLOW005,0.0
Vietnam,2003,ABFLOW011,0.0
Vietnam,2003,ABFLOW012,0.0
Vietnam,2003,ABFLOW013,0.0
Vietnam,2003,ABFLOW014,0.0
Vietnam,2003,ABFLOW016,0.0
Vietnam,2003,ABFLOW017,0.0
Vietnam,2003,ABFLOW018,0.0
Vietnam,2003,ABFLOW019,0.0
Vietnam,2003,ABFLOW020,0.0
Vietnam,2003,ABFLOW021,0.0
Vietnam,2003,ABFLOW022,0.0
Vietnam,2003,ABFLOW023,0.0
Vietnam,2003,ABFLOW024,0.0
Vietnam,2003,ABFLOW025,0.0
Vietnam,2003,ABFLOW026,0.0
Vietnam,2003,ABFLOW027,0.0
Vietnam,2003,ABFLOW028,0.0
Vietnam,2003,ABFLOW029,0.0
Vietnam,2003,ABFLOW030,0.0
Vietnam,2003,ABFLOW032,0.0
Vietnam,2003,ABFLOW033,0.0
Vietnam,2003,ABFLOW034,0.0
Vietnam,2003,ABFLOW035,0.0
Vietnam,2003,ABFLOW036,0.0
Vietnam,2003,ABFLOW037,0.0
Vietnam,2003,ABFLOW038,0.0
Vietnam,2003,ABFLOW039,0.0
Vietnam,2003,ABFLOW040,0.0
Vietnam,2004,ABFLOW001,0.0
Vietnam,2004,ABFLOW002,0.0
Vietnam,2004,ABFLOW003,0.0
Vietnam,2004,ABFLOW004,0.0
Vietnam,2004,ABFLOW005,0.0
Vietnam,2004,ABFLOW011,0.0
Vietnam,2004,ABFLOW012,0.0
Vietnam,2004,ABFLOW013,0.0
Vietnam,2004,ABFLOW014,0.0
Vietnam,2004,ABFLOW016,0.0
Vietnam,2004,ABFLOW017,0.0
Vietnam,2004,ABFLOW018,0.0
Vietnam,2004,ABFLOW019,0.0
Vietnam,2004,ABFLOW020,0.0
Vietnam,2004,ABFLOW021,0.0
Vietnam,2004,ABFLOW022,0.0
Vietnam,2004,ABFLOW023,0.0
Vietnam,2004,ABFLOW024,0.0
Vietnam,2004,ABFLOW025,0.0
Vietnam,2004,ABFLOW026,0.0
Vietnam,2004,ABFLOW027,0.0
Vietnam,2004,ABFLOW028,0.0
Vietnam,2004,ABFLOW029,0.0
Vietnam,2004,ABFLOW030,0.0
Vietnam,2004,ABFLOW032,0.0
Vietnam,2004,ABFLOW033,0.0
Vietnam,2004,ABFLOW034,0.0
Vietnam,2004,ABFLOW035,0.0
Vietnam,2004,ABFLOW036,0.0
Vietnam,2004,ABFLOW037,0.0
Vietnam,2004,ABFLOW038,0.0
Vietnam,2004,ABFLOW039,0.0
Vietnam,2004,ABFLOW040,0.0
Vietnam,2005,ABFLOW001,0.0
Vietnam,2005,ABFLOW002,0.0
Vietnam,2005,ABFLOW003,0.0
Vietnam,2005,ABFLOW004,0.0
Vietnam,2005,ABFLOW005,0.0
Vietnam,2005,ABFLOW011,0.0
Vietnam,2005,ABFLOW012,0.0
Vietnam,2005,ABFLOW013,0.0
Vietnam,2005,ABFLOW014,0.0
Vietnam,2005,ABFLOW016,0.0
Vietnam,2005,ABFLOW017,0.0
Vietnam,2005,ABFLOW018,0.0
Vietnam,2005,ABFLOW019,0.0
Vietnam,2005,ABFLOW020,0.0
Vietnam,2005,ABFLOW021,0.0
Vietnam,2005,ABFLOW022,0.0
Vietnam,2005,ABFLOW023,0.0
Vietnam,2005,ABFLOW024,0.0
Vietnam,2005,ABFLOW025,0.0
Vietnam,2005,ABFLOW026,0.0
Vietnam,2005,ABFLOW027,0.0
Vietnam,2005,ABFLOW028,0.0
Vietnam,2005,ABFLOW029,0.0
Vietnam,2005,ABFLOW030,0.0
Vietnam,2005,ABFLOW032,0.0
Vietnam,2005,ABFLOW033,0.0
Vietnam,2005,ABFLOW034,0.0
Vietnam,2005,ABFLOW035,0.0
Vietnam,2005,ABFLOW036,0.0
Vietnam,2005,ABFLOW037,0.0
Vietnam,2005,ABFLOW038,0.0
Vietnam,2005,ABFLOW039,0.0
Vietnam,2005,ABFLOW040,0.0
Vietnam,2006,ABFLOW001,0.0
Vietnam,2006,ABFLOW002,0.0
Vietnam,2006,ABFLOW003,0.0
Vietnam,2006,ABFLOW004,0.0
Vietnam,2006,ABFLOW005,0.0
Vietnam,2006,ABFLOW011,0.0
Vietnam,2006,ABFLOW012,0.0
Vietnam,2006,ABFLOW013,0.0
Vietnam,2006,ABFLOW014,0.0
Vietnam,2006,ABFLOW016,0.0
Vietnam,2006,ABFLOW017,0.0
Vietnam,2006,ABFLOW018,0.0
Vietnam,2006,ABFLOW019,0.0
Vietnam,2006,ABFLOW020,0.0
Vietnam,2006,ABFLOW021,0.0
Vietnam,2006,ABFLOW022,0.0
Vietnam,2006,ABFLOW023,0.0
Vietnam,2006,ABFLOW024,0.0
Vietnam,2006,ABFLOW025,0.0
Vietnam,2006,ABFLOW026,0.0
Vietnam,2006,ABFLOW027,0.0
Vietnam,2006,ABFLOW028,0.0
Vietnam,2006,ABFLOW029,0.0
Vietnam,2006,ABFLOW030,0.0
Vietnam,2006,ABFLOW032,0.0
Vietnam,2006,ABFLOW033,0.0
Vietnam,2006,ABFLOW034,0.0
Vietnam,2006,ABFLOW035,0.0
Vietnam,2006,ABFLOW036,0.0
Vietnam,2006,ABFLOW037,0.0
Vietnam,2006,ABFLOW038,0.0
Vietnam,2006,ABFLOW039,0.0
Vietnam,2006,ABFLOW040,0.0
Vietnam,2007,ABFLOW001,0.0
Vietnam,2007,ABFLOW002,0.0
Vietnam,2007,ABFLOW003,0.0
Vietnam,2007,ABFLOW004,0.0
Vietnam,2007,ABFLOW005,0.0
Vietnam,2007,ABFLOW011,0.0
Vietnam,2007,ABFLOW012,0.0
Vietnam,2007,ABFLOW013,0.0
Vietnam,2007,ABFLOW014,0.0
Vietnam,2007,ABFLOW016,0.0
Vietnam,2007,ABFLOW017,0.0
Vietnam,2007,ABFLOW018,0.0
Vietnam,2007,ABFLOW019,0.0
Vietnam,2007,ABFLOW020,0.0
Vietnam,2007,ABFLOW021,0.0
Vietnam,2007,ABFLOW022,0.0
Vietnam,2007,ABFLOW023,0.0
Vietnam,2007,ABFLOW024,0.0
Vietnam,2007,ABFLOW025,0.0
Vietnam,2007,ABFLOW026,0.0
